elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
220, 10, 7034, 1933, 35677.7, 23351.4, 112768.7, 213415.0, 335241.5, 531316, 0
230, 10, 6750, 1966, 36980.6, 23826.1, 123312.5, 233125.0, 389062.5, 453335, 0
240, 10, 6735, 1996, 36942.8, 24119.8, 115906.3, 224970.8, 347066.3, 419328, 0
250, 10, 7335, 1883, 34039.3, 22805.2, 101281.3, 210581.2, 366666.3, 490306, 0
260, 10, 7671, 1926, 32494.9, 21996.1, 99204.2, 212822.5, 304082.2, 442195, 0
270, 10, 7817, 1848, 31960.1, 21545.1, 95018.7, 198707.5, 410295.8, 501067, 0
280, 10, 7673, 1923, 32440.3, 22609.8, 95779.2, 188817.5, 383581.8, 433067, 0
290, 10, 7722, 1818, 32392.8, 21796.1, 97241.7, 185695.0, 363319.5, 474093, 0
300, 10, 7943, 1867, 31445.5, 21303.6, 94212.5, 188821.2, 385764.2, 457551, 0
310, 10, 7771, 1854, 32054.2, 21753.5, 95612.5, 198536.3, 375057.3, 688965, 0
320, 10, 7606, 1946, 32789.5, 20931.8, 108712.5, 214985.0, 334098.5, 448233, 0
330, 10, 7736, 1950, 32256.5, 21587.5, 99325.0, 195910.0, 311066.0, 468578, 0
340, 10, 7701, 1892, 32384.8, 20828.1, 102618.7, 215997.5, 324324.8, 426325, 0
350, 10, 7821, 1854, 31966.7, 21523.0, 103559.4, 209098.8, 314544.8, 560492, 0
360, 10, 7757, 1888, 32107.3, 21408.8, 102643.7, 203357.5, 307810.8, 441244, 0
370, 10, 7633, 1936, 32661.2, 21953.4, 103445.8, 211833.8, 306341.8, 476569, 0
380, 10, 7732, 1817, 32266.5, 21256.8, 103600.0, 213210.0, 355317.0, 457485, 0
390, 10, 7601, 1843, 32842.6, 21076.7, 101987.5, 210247.5, 349099.8, 501524, 0
400, 10, 7633, 1928, 32688.5, 22615.6, 100837.5, 199458.8, 337591.8, 497284, 0
410, 10, 7930, 1891, 31353.0, 20741.9, 94125.0, 201558.3, 408517.5, 476443, 0
420, 10, 7682, 1939, 32530.5, 21627.9, 99595.0, 209545.0, 366579.5, 453563, 0
430, 10, 7491, 1849, 33307.6, 21808.6, 105522.5, 204886.3, 339877.3, 518123, 0
440, 10, 7543, 1943, 33092.6, 22430.6, 105212.5, 209142.5, 317864.3, 425735, 0
450, 10, 7241, 1928, 34432.3, 21031.3, 102912.5, 237397.5, 640689.8, 772005, 0
460, 10, 7542, 1853, 33072.1, 20770.3, 106806.2, 214395.0, 402364.5, 487989, 0
470, 10, 7838, 1923, 31814.6, 21250.0, 100275.0, 185655.0, 437040.5, 606388, 0
480, 10, 7791, 1873, 32024.9, 20955.0, 98612.5, 195424.2, 410552.2, 751714, 0
490, 10, 7692, 1910, 32434.9, 21965.9, 98350.0, 212635.0, 365327.0, 493066, 0
500, 10, 7729, 1924, 32322.8, 21613.3, 99962.5, 209177.5, 359817.7, 657175, 0
510, 10, 7709, 1876, 32262.2, 21503.8, 100471.9, 191477.5, 301822.8, 499515, 0
520, 10, 7780, 1928, 32173.2, 20402.4, 97300.0, 201050.0, 373555.0, 491518, 0
530, 10, 7780, 1959, 32028.2, 20684.2, 99312.5, 212025.0, 406305.0, 511901, 0
540, 10, 7716, 1871, 32319.1, 21558.8, 99637.5, 189710.0, 310571.0, 419307, 0
550, 10, 7940, 1799, 31473.8, 20587.8, 100500.0, 207650.0, 348765.0, 449133, 0
560, 10, 7587, 1916, 32897.3, 21737.1, 106456.2, 208782.5, 297353.2, 405821, 0
570, 10, 8035, 1807, 30964.1, 19780.4, 96412.5, 203412.5, 388741.3, 491986, 0
580, 10, 7787, 1821, 32098.0, 21641.1, 96720.8, 196532.5, 353553.2, 463059, 0
590, 10, 7884, 1802, 31672.0, 21200.0, 97850.0, 197290.0, 377279.0, 458620, 0
600, 10, 7884, 1851, 31669.1, 20615.9, 99237.5, 208540.0, 367779.0, 496237, 0
601, 1, 693, 1972, 31698.3, 23575.0, 90337.5, 140017.5, 274826.8, 274778, 0
