elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
340, 10, 1934, 59752, 129453.6, 131750.0, 181845.8, 199707.5, 235016.5, 235297, 0
350, 10, 1906, 66690, 131314.8, 133785.7, 196731.2, 214617.5, 237011.8, 237017, 0
360, 10, 1870, 63568, 133353.1, 134472.2, 182270.8, 195191.7, 213016.3, 213138, 0
370, 10, 1928, 20967, 130001.7, 127200.0, 193830.0, 205738.3, 216268.0, 219066, 0
380, 10, 1911, 42509, 130621.3, 129270.8, 191112.5, 214344.5, 222272.2, 222545, 0
390, 10, 1948, 63224, 128154.4, 125041.7, 185830.0, 201440.0, 211652.6, 211715, 0
400, 10, 2020, 58515, 123440.1, 122062.5, 173444.4, 195725.0, 218495.0, 221530, 0
410, 10, 1878, 61026, 133015.5, 127812.5, 191762.5, 205018.3, 218015.3, 218129, 0
420, 10, 1939, 52557, 128744.8, 125364.6, 189512.5, 206701.2, 215265.2, 215513, 0
430, 10, 1927, 65983, 129135.0, 128781.3, 182304.2, 209608.1, 217339.4, 217497, 0
440, 10, 1893, 67531, 132742.4, 129958.3, 190867.5, 211383.8, 217776.8, 228407, 0
450, 10, 1885, 53216, 132725.2, 130687.5, 188979.2, 203518.8, 221944.7, 222253, 0
460, 10, 1880, 66960, 131802.0, 129312.5, 185250.0, 206800.0, 218515.0, 218679, 0
470, 10, 1915, 48360, 130886.1, 130343.8, 194151.8, 229178.1, 232271.3, 232860, 0
480, 10, 1934, 35671, 129223.7, 129307.7, 181595.8, 198388.3, 236258.3, 236321, 0
490, 10, 1956, 59580, 127028.6, 125145.8, 186025.0, 229027.5, 237837.0, 237837, 0
500, 10, 1965, 50054, 127856.3, 121575.0, 182296.9, 201222.9, 213504.4, 213656, 0
510, 10, 1926, 53561, 129501.8, 126916.7, 182529.2, 197483.7, 202884.3, 203093, 0
520, 10, 1965, 60417, 127233.0, 123458.3, 183343.8, 210010.9, 228879.4, 229083, 0
530, 10, 1950, 51990, 128043.0, 126333.3, 180458.3, 207968.8, 233670.8, 234004, 0
540, 10, 1989, 35216, 125933.5, 126156.3, 182795.8, 201505.5, 222252.8, 222854, 0
550, 10, 1945, 48355, 128051.4, 127602.3, 181359.4, 205034.4, 243671.3, 243977, 0
560, 10, 1950, 59759, 128381.8, 127500.0, 182687.5, 207958.3, 226131.3, 226296, 0
570, 10, 1895, 55291, 131972.8, 132270.8, 180294.6, 192837.5, 194263.1, 194472, 0
580, 10, 1979, 55646, 126136.9, 126618.1, 184252.5, 198017.5, 208085.1, 208137, 0
590, 10, 1874, 57778, 132783.4, 131687.5, 198525.0, 219703.8, 227093.8, 227165, 0
600, 10, 1965, 60083, 127793.8, 127687.5, 184437.5, 220905.4, 240504.4, 240706, 0
601, 1, 151, 87431, 135371.5, 141875.0, 190393.8, 190811.3, 190981.1, 190837, 0
