elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
260, 10, 42357, 100744, 116776.5, 110632.7, 158616.8, 198871.5, 249410.7, 278722, 0
270, 10, 42142, 100722, 117648.5, 110423.1, 163112.5, 205143.1, 248071.5, 313580, 0
280, 10, 41445, 100696, 119633.2, 111142.4, 172084.8, 229267.2, 275629.6, 291938, 0
290, 10, 42022, 100743, 118140.7, 110965.9, 163498.9, 201777.9, 250623.6, 308326, 0
300, 10, 41513, 100731, 119243.8, 111750.4, 168170.8, 211214.7, 246121.8, 339172, 0
310, 10, 41532, 100728, 119151.2, 111087.4, 171459.4, 220473.3, 268039.0, 447479, 0
320, 10, 41973, 100748, 118236.0, 110842.7, 164820.4, 203090.8, 250756.8, 284428, 0
330, 10, 42197, 100738, 117492.4, 110755.6, 163415.1, 200253.7, 247650.3, 290910, 0
340, 10, 42222, 100763, 117417.4, 109999.3, 163337.5, 208039.0, 249444.5, 271350, 0
350, 10, 41989, 100740, 117932.0, 111377.3, 163293.1, 194896.8, 239126.4, 291126, 0
360, 10, 41740, 100749, 118933.6, 111339.9, 165900.0, 210716.7, 249315.0, 308371, 0
370, 10, 42250, 100730, 117199.5, 110131.2, 159301.1, 205767.9, 276187.5, 347134, 0
380, 10, 41902, 100711, 118059.7, 110493.4, 166076.6, 199082.5, 251524.5, 339272, 0
390, 10, 41849, 100744, 118263.7, 109878.9, 168006.5, 211156.9, 261009.4, 284347, 0
400, 10, 42957, 100703, 115696.5, 109581.7, 154664.9, 187434.6, 226253.6, 287343, 0
410, 10, 42619, 100718, 116551.2, 109151.7, 161891.0, 195195.2, 252595.3, 320973, 0
420, 10, 42242, 100739, 117280.7, 110114.6, 163850.9, 199839.5, 248689.5, 328102, 0
430, 10, 41961, 100730, 117900.9, 111162.5, 160759.5, 210307.9, 260009.7, 318428, 0
440, 10, 40382, 100734, 123053.8, 110537.7, 170873.8, 495295.0, 620952.3, 676611, 0
450, 10, 41584, 100747, 118969.3, 111828.9, 166058.3, 198519.3, 245677.0, 327557, 0
460, 10, 41525, 100715, 118925.9, 111738.6, 165159.7, 203979.2, 242309.4, 285406, 0
470, 10, 41613, 100732, 118982.1, 111594.1, 163008.0, 215155.8, 253448.9, 298102, 0
480, 10, 42565, 100738, 116429.7, 109379.4, 162362.5, 204722.9, 247608.7, 285647, 0
490, 10, 41456, 100725, 119468.0, 111457.9, 168461.1, 209340.0, 270878.7, 3139634, 0
500, 10, 41978, 100712, 118465.6, 111078.3, 165869.7, 216601.7, 266835.2, 316973, 0
510, 10, 41796, 100725, 118301.3, 110884.3, 162736.7, 213251.4, 252275.5, 321009, 0
520, 10, 42455, 100730, 116861.1, 109565.1, 163269.4, 202420.3, 245193.1, 285360, 0
530, 10, 42161, 100730, 117901.2, 111219.2, 160229.5, 201048.7, 250114.9, 317535, 0
540, 10, 41615, 100696, 118893.4, 111860.1, 164430.1, 212428.1, 279346.3, 307008, 0
550, 10, 41848, 100735, 118565.5, 110121.4, 171376.2, 217940.0, 263697.0, 324621, 0
560, 10, 41084, 100726, 120344.0, 113252.7, 169092.9, 202548.3, 243364.5, 361818, 0
570, 10, 41682, 100735, 119121.2, 111017.5, 171425.0, 212948.8, 267329.5, 304008, 0
580, 10, 41520, 100725, 119051.7, 110685.7, 170662.5, 223520.0, 254842.5, 334078, 0
590, 10, 42450, 100761, 116921.9, 109956.1, 162168.7, 200156.3, 245943.8, 293539, 0
600, 10, 41966, 100751, 117978.3, 111358.2, 162163.5, 203583.6, 237504.2, 286014, 0
601, 1, 4327, 100752, 119935.7, 110772.3, 172273.2, 193466.2, 229959.1, 283506, 0
