elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
250, 10, 7045, 2121, 35471.0, 25689.3, 102968.8, 199887.5, 310738.8, 403770, 0
260, 10, 7031, 2049, 35543.5, 25810.9, 104362.5, 203711.2, 331992.3, 493584, 0
270, 10, 6885, 2253, 36202.3, 26404.9, 106421.9, 205287.5, 339528.7, 423121, 0
280, 10, 6925, 2125, 36071.0, 25919.9, 100145.8, 204187.5, 397518.7, 531122, 0
290, 10, 6788, 2106, 36812.1, 26662.2, 101883.3, 213030.0, 387053.0, 585243, 0
300, 10, 6926, 2013, 35921.5, 25016.7, 105925.0, 218685.0, 378018.5, 536771, 0
310, 10, 6975, 2144, 35833.1, 25086.1, 103020.8, 216812.5, 397006.2, 528549, 0
320, 10, 7177, 2063, 34787.4, 24346.9, 98179.2, 197807.5, 334455.8, 402385, 0
330, 10, 6883, 2094, 36295.8, 26532.9, 102928.1, 200021.3, 352779.3, 496327, 0
340, 10, 6885, 2054, 36157.3, 25878.1, 104093.8, 203537.5, 383528.7, 495371, 0
350, 10, 6990, 2048, 35800.8, 26203.5, 100541.7, 198025.0, 399752.5, 471432, 0
360, 10, 7072, 2040, 35236.4, 24963.4, 100425.0, 205820.0, 354982.0, 452986, 0
370, 10, 6993, 2092, 35636.3, 25073.4, 99087.5, 235767.5, 413751.7, 629106, 0
380, 10, 6935, 2171, 36087.9, 25210.9, 100635.4, 214706.2, 402766.2, 527408, 0
390, 10, 7032, 2121, 35541.7, 25655.4, 101900.0, 201170.0, 310992.0, 385957, 0
400, 10, 6777, 2181, 36795.5, 25918.0, 106018.7, 213557.5, 396305.8, 482024, 0
410, 10, 6844, 2251, 36494.4, 25980.3, 100800.0, 227140.0, 445039.0, 561093, 0
420, 10, 6936, 2051, 35980.7, 25911.1, 103400.0, 209455.0, 341516.0, 443996, 0
430, 10, 7073, 2146, 35207.8, 25407.1, 102293.7, 198567.5, 361481.7, 440747, 0
440, 10, 6962, 2169, 35926.7, 26051.1, 102475.0, 207845.0, 338009.5, 398895, 0
450, 10, 6927, 2164, 36058.0, 26028.1, 101206.2, 207932.5, 344018.3, 452157, 0
460, 10, 6864, 2275, 36321.1, 26250.0, 99483.3, 223090.0, 382534.0, 517119, 0
470, 10, 6867, 2243, 36323.0, 25440.3, 104470.8, 210582.5, 378283.2, 439845, 0
480, 10, 6997, 2023, 35689.0, 25521.3, 102643.7, 217757.5, 330250.7, 393399, 0
490, 10, 7081, 2052, 35237.6, 24824.2, 97237.5, 214773.7, 362479.7, 553155, 0
500, 10, 6927, 2136, 36102.6, 25425.0, 105331.2, 216682.5, 379518.3, 439570, 0
510, 10, 7123, 2018, 35012.7, 24886.6, 95803.1, 218692.5, 350969.3, 527345, 0
520, 10, 7023, 2053, 35438.9, 24850.6, 99154.2, 209692.5, 377244.2, 572292, 0
530, 10, 7079, 2062, 35281.2, 25270.8, 99012.5, 210302.5, 328730.3, 478865, 0
540, 10, 6887, 2323, 36234.1, 26345.8, 103137.5, 207782.5, 294528.3, 423600, 0
550, 10, 7037, 2104, 35449.4, 24937.5, 99821.9, 202828.8, 363740.7, 468888, 0
560, 10, 7004, 2038, 35649.3, 25402.2, 100700.0, 205740.0, 363249.0, 486133, 0
570, 10, 6865, 2203, 36373.9, 26165.4, 106937.5, 218337.5, 310533.8, 452410, 0
580, 10, 6741, 2170, 37039.8, 26408.8, 103743.7, 215897.5, 362314.8, 475999, 0
590, 10, 6896, 2189, 36162.6, 26192.9, 103800.0, 202755.0, 323526.0, 407374, 0
600, 10, 6920, 2058, 36078.7, 25391.9, 106500.0, 204600.0, 408020.0, 458317, 0
601, 1, 665, 2094, 33779.0, 20937.5, 94187.5, 240337.5, 597333.8, 597476, 0
