elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
230, 10, 4784, 2434, 104525.9, 70416.7, 335950.0, 503020.0, 701054.0, 822377, 0
240, 10, 4971, 2429, 100202.6, 67520.8, 312362.5, 502072.5, 784007.2, 1027012, 0
250, 10, 4990, 2428, 100962.2, 67958.3, 313875.0, 510525.0, 757252.5, 825507, 0
260, 10, 5080, 2459, 97873.9, 66375.0, 315250.0, 483800.0, 653730.0, 760863, 0
270, 10, 5471, 2287, 91367.2, 50291.7, 306862.5, 517572.5, 824132.2, 926818, 0
280, 10, 5602, 2322, 89318.1, 51479.2, 296612.5, 484245.0, 787599.5, 1043912, 0
290, 10, 6164, 2072, 81370.2, 47138.9, 271450.0, 475340.0, 673209.0, 1068100, 0
300, 10, 7478, 1983, 66651.4, 44733.3, 201881.2, 395055.0, 706630.5, 1066145, 0
310, 10, 7283, 1976, 68317.8, 44693.2, 214212.5, 384792.5, 634929.2, 1186631, 0
320, 10, 7239, 2051, 69228.5, 45041.7, 211652.5, 396652.5, 697190.3, 929151, 0
330, 10, 7357, 2045, 68291.6, 42791.7, 217893.7, 413107.5, 686160.8, 828598, 0
340, 10, 7514, 1940, 65869.0, 40216.7, 212768.7, 418357.5, 646121.5, 894487, 0
350, 10, 7486, 1914, 66872.8, 42977.3, 211337.5, 409785.0, 642128.5, 965812, 0
360, 10, 7405, 1972, 67444.8, 42291.7, 216037.5, 365487.5, 585648.8, 849276, 0
370, 10, 7252, 2045, 68645.9, 44769.2, 222600.0, 415870.0, 630687.0, 743091, 0
380, 10, 7433, 1960, 67596.1, 42278.4, 207767.5, 414417.5, 672891.8, 827852, 0
390, 10, 7222, 2053, 68858.3, 44423.1, 214975.0, 413945.0, 607444.5, 895618, 0
400, 10, 7448, 1990, 67077.0, 39470.6, 219400.0, 431190.0, 680138.0, 911014, 0
410, 10, 7322, 2049, 68560.5, 45770.8, 204362.5, 377945.0, 603169.5, 784842, 0
420, 10, 7460, 1969, 66941.7, 42916.7, 209000.0, 389350.0, 615635.0, 911258, 0
430, 10, 7369, 1922, 67315.4, 39909.7, 221637.5, 418827.5, 608907.8, 898726, 0
440, 10, 7285, 2015, 68870.8, 42633.9, 228229.2, 389143.7, 599678.8, 739942, 0
450, 10, 7260, 1980, 68749.5, 42480.8, 222750.0, 429050.0, 640935.0, 838261, 0
460, 10, 7312, 1923, 67686.8, 41846.2, 220950.0, 427470.0, 644922.0, 771137, 0
470, 10, 7230, 1963, 69682.4, 46875.0, 210875.0, 404175.0, 700942.5, 903779, 0
480, 10, 7482, 1850, 66747.4, 41716.7, 214112.5, 405545.0, 598379.5, 715623, 0
490, 10, 7071, 1871, 70629.9, 42385.4, 230612.5, 519072.5, 720232.3, 842514, 0
500, 10, 7432, 1943, 66633.6, 38300.0, 228175.0, 430920.0, 739892.0, 925204, 0
510, 10, 7386, 1947, 68181.4, 40133.3, 221962.5, 481535.0, 775153.5, 984974, 0
520, 10, 7523, 1956, 65964.6, 41644.2, 209928.1, 396221.2, 600869.3, 769787, 0
530, 10, 7529, 1969, 66779.4, 40048.1, 211045.8, 406677.5, 672617.7, 825035, 0
540, 10, 7596, 1940, 65746.0, 41208.3, 210550.0, 387760.0, 564101.0, 688635, 0
550, 10, 7658, 1866, 65006.0, 40141.3, 213025.0, 392355.0, 603585.5, 877120, 0
560, 10, 7802, 1888, 63925.2, 38235.3, 201975.0, 390495.0, 735799.5, 815771, 0
570, 10, 7913, 1864, 62795.8, 41816.2, 190168.7, 415217.5, 689521.8, 856417, 0
580, 10, 7646, 1926, 65459.9, 39323.5, 215587.5, 434885.0, 675838.5, 786489, 0
590, 10, 7715, 1885, 64604.3, 41298.1, 199765.6, 409962.5, 703071.3, 973051, 0
600, 10, 7830, 1843, 64033.1, 41610.0, 201791.7, 394675.0, 641042.5, 821094, 0
601, 1, 654, 1956, 67386.8, 37000.0, 282075.0, 510115.0, 808836.5, 808802, 0
