elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
200, 10, 2769, 3328, 36054.1, 27812.5, 83887.5, 220577.5, 313307.8, 499544, 0
210, 10, 2762, 2851, 36214.9, 27972.2, 84737.5, 245095.0, 338059.5, 449854, 0
220, 10, 2865, 2871, 34744.6, 26914.8, 81687.5, 212668.7, 396283.8, 432239, 0
230, 10, 2853, 2727, 35074.3, 26898.8, 81293.7, 226617.5, 307036.8, 369250, 0
240, 10, 2836, 3271, 35278.9, 26916.7, 83150.0, 198830.0, 307541.0, 416759, 0
250, 10, 2894, 2582, 34507.9, 26608.7, 82775.0, 208765.0, 309526.5, 321241, 0
260, 10, 2907, 2618, 34287.6, 25455.4, 86554.2, 214232.5, 310023.2, 362965, 0
270, 10, 2950, 2683, 33866.8, 24140.6, 87125.0, 228625.0, 328012.5, 369004, 0
280, 10, 3014, 2968, 33090.9, 24395.8, 81412.5, 206215.0, 318746.5, 457633, 0
290, 10, 2887, 2945, 34730.8, 26407.6, 81662.5, 242282.5, 343528.2, 387323, 0
300, 10, 2899, 3289, 34411.0, 26506.6, 83381.2, 205502.5, 341525.3, 364983, 0
310, 10, 2918, 2849, 34282.4, 25359.4, 80341.7, 229455.0, 389520.5, 457758, 0
320, 10, 2886, 2725, 34442.7, 25714.3, 84212.5, 217696.3, 352278.5, 374220, 0
330, 10, 2986, 2692, 33630.3, 25386.4, 80641.7, 218285.0, 339003.5, 377157, 0
340, 10, 2887, 2801, 34495.9, 25352.3, 85162.5, 219532.5, 343528.2, 399692, 0
350, 10, 2970, 2868, 33635.6, 25512.5, 80218.8, 214575.0, 355757.5, 361216, 0
360, 10, 2889, 2986, 34643.7, 26275.0, 81693.7, 222027.5, 383777.7, 388373, 0
370, 10, 2932, 2666, 34115.2, 25410.0, 86700.0, 200670.0, 351767.0, 417479, 0
380, 10, 2898, 2626, 34408.1, 26161.8, 82025.0, 222255.0, 364525.5, 436484, 0
390, 10, 2931, 2815, 34094.3, 26149.0, 79806.2, 206461.3, 343017.3, 414228, 0
400, 10, 2801, 3210, 35668.9, 27490.4, 84579.2, 214247.5, 342799.8, 444814, 0
410, 10, 2791, 3046, 35838.3, 26882.8, 85112.5, 223022.5, 345052.2, 475550, 0
420, 10, 2882, 3202, 34664.6, 26192.3, 83487.5, 220545.0, 391779.5, 446013, 0
430, 10, 2975, 2512, 33527.7, 25260.4, 80406.3, 205812.5, 367506.3, 420398, 0
440, 10, 2876, 3285, 34719.2, 26562.5, 84550.0, 210810.0, 352531.0, 395926, 0
450, 10, 2983, 2876, 33423.0, 24151.3, 78654.2, 210792.5, 368754.2, 469582, 0
460, 10, 2908, 2780, 34502.3, 25513.2, 81900.0, 217480.0, 357273.0, 383348, 0
470, 10, 2957, 2899, 33670.7, 25398.4, 84287.5, 199357.5, 336260.8, 344496, 0
480, 10, 2847, 2964, 35048.2, 26776.8, 83137.5, 223382.5, 323288.2, 483852, 0
490, 10, 2836, 2776, 35366.4, 26882.4, 82400.0, 207410.0, 323541.0, 345578, 0
500, 10, 2956, 2826, 33794.9, 24861.1, 83650.0, 200360.0, 318011.0, 364755, 0
510, 10, 2848, 2915, 35008.6, 27000.0, 81400.0, 202565.0, 306038.0, 328725, 0
520, 10, 2855, 2761, 35117.9, 26181.2, 83312.5, 206612.5, 326036.3, 434797, 0
530, 10, 2949, 2900, 33826.5, 25406.3, 82879.2, 190377.5, 323512.8, 373542, 0
540, 10, 2934, 2769, 34026.4, 25636.4, 82037.5, 209165.0, 329266.5, 354595, 0
550, 10, 3006, 2849, 33122.6, 25287.5, 80425.0, 214985.0, 302498.5, 340629, 0
560, 10, 2935, 2815, 34126.7, 25855.0, 78354.2, 224662.5, 336516.3, 376725, 0
570, 10, 2994, 3033, 33286.2, 24953.1, 78287.5, 219265.0, 317751.5, 373634, 0
580, 10, 2893, 2810, 34557.8, 25983.7, 83418.7, 226017.5, 325276.8, 352007, 0
590, 10, 2844, 2987, 35233.9, 26576.9, 81066.7, 239390.0, 397789.0, 463719, 0
600, 10, 2764, 3390, 36068.0, 27527.8, 85200.0, 222590.0, 321059.0, 436831, 0
601, 1, 263, 2979, 35699.0, 25125.0, 83462.5, 255592.5, 306684.3, 306636, 0
