elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
370, 10, 9671, 100613, 103304.2, 101137.1, 113256.2, 122014.5, 160027.4, 161668, 0
380, 10, 9602, 100625, 104033.1, 101178.7, 115037.5, 122070.7, 190849.5, 193692, 0
390, 10, 9577, 100640, 104290.1, 101238.2, 116868.3, 129057.5, 175552.9, 187611, 0
400, 10, 9627, 100605, 103691.7, 101163.1, 114091.8, 122243.2, 181593.2, 191485, 0
410, 10, 9669, 100592, 103415.1, 101192.2, 113716.0, 120706.9, 138082.8, 301414, 0
420, 10, 9623, 100590, 103708.1, 101194.3, 114680.7, 122442.5, 175094.3, 196429, 0
430, 10, 9648, 100617, 103819.4, 101210.7, 115150.0, 122697.1, 189619.7, 189873, 0
440, 10, 9658, 100635, 103308.3, 101174.6, 113710.8, 122050.7, 140585.5, 154469, 0
450, 10, 9646, 100614, 103470.7, 101190.0, 114701.5, 123991.8, 170112.8, 176786, 0
460, 10, 9661, 100628, 103688.9, 101181.6, 114481.2, 123597.5, 174292.4, 175642, 0
470, 10, 9663, 100617, 103420.5, 101142.4, 113408.7, 123148.1, 189042.1, 190793, 0
480, 10, 9675, 100602, 103363.0, 101155.9, 114483.2, 125020.8, 168040.6, 169581, 0
490, 10, 9676, 100594, 103263.4, 101134.7, 113603.3, 121567.5, 145790.5, 163062, 0
500, 10, 9678, 100608, 103282.8, 101151.8, 114060.3, 122013.7, 146830.5, 172173, 0
510, 10, 9650, 100652, 103424.3, 101198.5, 113284.4, 121468.8, 151587.5, 153447, 0
520, 10, 9586, 100631, 104067.7, 101228.0, 114850.6, 131595.0, 177551.8, 186902, 0
530, 10, 9646, 100596, 103623.0, 101221.5, 113648.9, 121204.4, 171588.5, 199045, 0
540, 10, 9659, 100615, 103592.2, 101165.5, 113792.4, 124157.5, 162085.3, 164974, 0
550, 10, 9680, 100589, 103257.4, 101127.9, 114088.2, 123110.0, 148830.0, 173185, 0
560, 10, 9684, 100627, 103282.8, 101126.9, 113127.8, 120325.9, 145776.3, 160437, 0
570, 10, 9603, 100632, 103907.5, 101181.6, 116229.5, 125580.8, 174849.3, 218570, 0
580, 10, 9692, 100607, 103295.0, 101157.7, 114491.2, 120961.7, 141038.5, 161338, 0
590, 10, 9601, 100601, 103810.6, 101205.5, 115282.9, 128623.7, 171866.6, 175588, 0
600, 10, 9720, 100643, 103195.4, 101155.9, 113190.5, 120866.7, 159285.0, 160646, 0
601, 1, 857, 100670, 102161.2, 101094.0, 107398.2, 120107.5, 121035.8, 121124, 0
