elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
230, 10, 9657, 100685, 103572.1, 101378.4, 113621.8, 120202.5, 129542.9, 131632, 0
240, 10, 9628, 100702, 103570.6, 101236.0, 113970.8, 126295.0, 135843.0, 311245, 0
250, 10, 9668, 100670, 103578.2, 101267.3, 113760.7, 124645.0, 142291.5, 144749, 0
260, 10, 9582, 100700, 104120.5, 101360.7, 115954.4, 123959.0, 140427.2, 303007, 0
270, 10, 9585, 100681, 104481.3, 101432.9, 117196.2, 125753.8, 139801.9, 142820, 0
280, 10, 9594, 100697, 104065.2, 101333.9, 115911.8, 125044.2, 135601.5, 148308, 0
290, 10, 9564, 100680, 104538.7, 101599.4, 116435.4, 127848.3, 137859.0, 311638, 0
300, 10, 9476, 100708, 105162.3, 101514.2, 117630.0, 139827.5, 202793.7, 203685, 0
310, 10, 9590, 100670, 104373.3, 101374.3, 116742.2, 126193.8, 158551.2, 165009, 0
320, 10, 9624, 100697, 103874.2, 101231.8, 115195.8, 124720.0, 156922.0, 164093, 0
330, 10, 9556, 100677, 104468.2, 101444.8, 116021.4, 125777.5, 145611.0, 160020, 0
340, 10, 9598, 100687, 104227.6, 101361.4, 116251.1, 127001.7, 163100.5, 166838, 0
350, 10, 9571, 100691, 104385.5, 101416.3, 117039.2, 130911.2, 152928.6, 167992, 0
360, 10, 9605, 100690, 104351.2, 101405.9, 117143.4, 124147.5, 135098.8, 144918, 0
370, 10, 9587, 100681, 104172.6, 101359.6, 116055.2, 127010.8, 149676.6, 165157, 0
380, 10, 9533, 100678, 104718.9, 101441.0, 118628.1, 132139.2, 162116.8, 171367, 0
390, 10, 9604, 100679, 104207.3, 101351.5, 117158.8, 125936.2, 145549.5, 146926, 0
400, 10, 9561, 100656, 104284.1, 101405.1, 116317.6, 125597.5, 154859.8, 158140, 0
410, 10, 9611, 100665, 104138.7, 101382.4, 115348.4, 125861.2, 145282.4, 157783, 0
420, 10, 9637, 100640, 103593.5, 101311.6, 113717.6, 123664.4, 131670.4, 145290, 0
430, 10, 9542, 100673, 104490.6, 101448.1, 118398.3, 128129.0, 136682.3, 151978, 0
440, 10, 9540, 100679, 105010.3, 101530.3, 117100.0, 128050.0, 144115.0, 153007, 0
450, 10, 9486, 100683, 105476.9, 101680.4, 118996.2, 135285.0, 201878.5, 205523, 0
460, 10, 9578, 100688, 104190.5, 101403.1, 115542.5, 125138.7, 136355.5, 144797, 0
470, 10, 9592, 100663, 104164.4, 101331.5, 116671.4, 132760.0, 156926.0, 320691, 0
480, 10, 9660, 100646, 103719.6, 101366.0, 113962.1, 123587.5, 142417.5, 143891, 0
490, 10, 9573, 100675, 104250.4, 101379.2, 117420.3, 129219.6, 147803.4, 157123, 0
500, 10, 9534, 100709, 104848.2, 101507.1, 117325.0, 131283.0, 169622.2, 171748, 0
510, 10, 9604, 100660, 103970.0, 101322.9, 115021.4, 122746.7, 168349.0, 173166, 0
520, 10, 9630, 100695, 103751.5, 101315.3, 114514.4, 125029.2, 153342.5, 162415, 0
530, 10, 9617, 100702, 104101.2, 101387.0, 115455.5, 126301.9, 154172.9, 303590, 0
540, 10, 9548, 100705, 104559.6, 101488.1, 116685.3, 127880.0, 140278.2, 152534, 0
550, 10, 9596, 100689, 104197.1, 101358.8, 116430.4, 125420.0, 138117.0, 157079, 0
560, 10, 9587, 100695, 104335.8, 101363.4, 117127.2, 127532.5, 142853.3, 148937, 0
570, 10, 9566, 100699, 104261.3, 101410.8, 115908.7, 124176.1, 138369.5, 143600, 0
580, 10, 9599, 100680, 104133.5, 101376.0, 115600.5, 126625.4, 139450.1, 148513, 0
590, 10, 9641, 100688, 103723.6, 101345.0, 115340.3, 124199.6, 139589.8, 147834, 0
600, 10, 9598, 100691, 103863.3, 101305.7, 116043.1, 126143.6, 135425.3, 153687, 0
601, 1, 822, 100690, 104992.0, 101315.2, 117241.7, 133347.5, 134647.2, 134629, 0
