elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
210, 10, 2447, 100606, 101929.1, 100900.1, 109982.5, 119210.8, 155888.2, 166693, 0
220, 10, 2464, 100602, 101592.6, 100898.1, 107866.7, 114030.0, 120544.7, 120728, 0
230, 10, 2458, 100615, 101699.1, 100908.0, 110466.1, 114621.0, 118385.5, 119308, 0
240, 10, 2441, 100632, 102298.3, 100942.3, 110971.5, 119732.9, 145389.8, 146630, 0
250, 10, 2457, 100603, 101839.4, 100920.6, 110413.4, 115214.4, 119908.9, 120511, 0
260, 10, 2463, 100621, 101666.4, 100905.1, 108958.9, 115046.2, 120884.2, 124609, 0
270, 10, 2440, 100625, 102211.5, 100928.7, 110214.3, 120966.7, 156390.0, 156840, 0
280, 10, 2464, 100575, 101522.2, 100896.2, 107483.3, 112710.0, 124384.0, 127260, 0
290, 10, 2449, 100627, 101637.5, 100926.2, 107712.5, 112812.9, 120137.7, 120661, 0
300, 10, 2463, 100608, 101881.4, 100908.4, 107678.1, 120368.5, 164634.2, 168713, 0
310, 10, 2457, 100590, 101623.0, 100903.8, 108756.3, 116101.2, 118635.8, 119102, 0
320, 10, 2452, 100600, 101906.0, 100912.2, 110668.8, 116874.0, 144887.0, 150677, 0
330, 10, 2459, 100601, 101797.7, 100913.8, 109779.2, 117102.5, 122385.3, 127403, 0
340, 10, 2460, 100600, 101457.8, 100891.1, 107150.0, 112150.0, 117135.0, 119058, 0
350, 10, 2436, 100631, 102631.8, 100953.9, 111233.3, 139660.0, 185320.5, 186108, 0
360, 10, 2456, 100606, 101800.6, 100915.4, 108850.0, 117680.0, 127159.0, 127451, 0
370, 10, 2456, 100622, 101664.3, 100918.2, 108480.0, 113805.0, 117386.0, 121485, 0
380, 10, 2459, 100611, 101822.6, 100912.3, 109418.7, 117102.5, 130885.3, 166066, 0
390, 10, 2461, 100619, 101509.9, 100901.8, 106329.2, 114097.5, 118480.8, 119359, 0
400, 10, 2460, 100603, 101570.1, 100914.4, 106250.0, 114550.0, 124635.0, 124848, 0
410, 10, 2455, 100599, 102234.6, 100949.1, 111210.2, 119465.6, 142636.3, 144145, 0
420, 10, 2448, 100611, 101859.1, 100913.1, 110357.5, 115845.0, 129379.3, 129528, 0
430, 10, 2458, 100627, 101695.9, 100900.0, 109525.0, 117105.0, 121635.5, 151473, 0
440, 10, 2456, 100609, 101629.9, 100910.9, 106443.7, 112622.0, 130886.0, 151193, 0
450, 10, 2441, 100616, 102482.0, 100927.1, 110601.4, 120823.8, 197889.8, 200368, 0
460, 10, 2457, 100612, 101553.1, 100904.0, 106504.2, 116171.5, 125317.9, 125666, 0
470, 10, 2452, 100596, 101847.5, 100918.1, 109585.7, 115174.0, 152693.5, 161347, 0
480, 10, 2465, 100613, 101463.6, 100905.3, 106037.5, 113896.9, 117383.7, 117767, 0
490, 10, 2456, 100606, 101706.5, 100911.5, 108618.2, 114370.0, 119693.0, 120220, 0
500, 10, 2457, 100623, 101842.8, 100914.6, 109057.5, 117303.7, 140635.8, 160546, 0
510, 10, 2457, 100609, 101711.5, 100900.4, 110172.9, 113443.9, 120442.9, 126497, 0
520, 10, 2447, 100621, 102069.9, 100920.1, 110940.2, 120345.6, 124177.6, 129474, 0
530, 10, 2456, 100614, 101803.7, 100928.3, 108012.5, 114715.0, 171386.0, 171657, 0
540, 10, 2462, 100613, 101695.2, 100915.3, 109245.0, 114698.3, 120817.3, 121035, 0
550, 10, 2463, 100611, 101590.8, 100903.3, 108192.5, 116092.5, 118971.1, 121094, 0
560, 10, 2448, 100611, 101889.5, 100920.8, 110581.8, 118054.3, 124212.7, 143872, 0
570, 10, 2461, 100585, 101646.8, 100905.9, 107897.5, 115461.9, 120878.3, 121284, 0
580, 10, 2449, 100593, 101998.6, 100916.9, 110329.7, 118844.4, 130068.9, 131220, 0
590, 10, 2454, 100600, 101850.9, 100919.6, 110206.2, 119716.3, 160136.5, 161248, 0
600, 10, 2456, 100634, 101697.3, 100916.2, 107660.0, 112972.0, 119962.0, 120403, 0
601, 1, 231, 100630, 101482.2, 100906.5, 105362.5, 113922.5, 114221.1, 114017, 0
