elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
240, 10, 20989, 101475, 118592.2, 115358.2, 146629.0, 162092.5, 170167.1, 202345, 0
250, 10, 20631, 101391, 120337.7, 117155.6, 148271.3, 162684.5, 183842.2, 3116683, 0
260, 10, 20963, 101504, 118304.6, 114063.7, 145591.2, 168947.5, 337753.1, 342033, 0
270, 10, 21298, 101516, 116995.9, 114403.3, 141709.0, 161168.3, 175989.4, 196564, 0
280, 10, 21283, 101432, 116568.5, 114403.1, 139045.7, 155608.5, 168022.4, 200005, 0
290, 10, 21175, 101363, 117196.7, 112879.5, 137526.2, 148784.7, 334206.3, 3111673, 0
300, 10, 20999, 101492, 118338.9, 115311.2, 144304.9, 164333.7, 177812.6, 221153, 0
310, 10, 21057, 101425, 117511.2, 115017.5, 142322.8, 155235.8, 182328.6, 201579, 0
320, 10, 21285, 101476, 116256.1, 112691.3, 142145.4, 160785.9, 178685.8, 180575, 0
330, 10, 21314, 101405, 116879.7, 112936.6, 145341.3, 163883.2, 176333.9, 189146, 0
340, 10, 20788, 101520, 119472.8, 116650.0, 144082.9, 155975.6, 167901.5, 3125741, 0
350, 10, 20996, 101393, 118199.5, 115238.3, 145555.3, 161671.6, 173750.1, 181558, 0
360, 10, 20467, 101499, 121304.5, 118137.0, 151916.4, 175013.7, 326133.2, 3109149, 0
370, 10, 21325, 101391, 116304.6, 113709.9, 138977.7, 153774.3, 177584.4, 239262, 0
380, 10, 21193, 101475, 117262.8, 114335.0, 143563.3, 154706.1, 167475.9, 189206, 0
390, 10, 21073, 101300, 117865.2, 115051.1, 142801.0, 158063.1, 172365.9, 186529, 0
400, 10, 21085, 101424, 117698.0, 114858.3, 143088.4, 156047.9, 187576.3, 194145, 0
410, 10, 20564, 101481, 120611.1, 115404.0, 153854.8, 184048.6, 237054.5, 257054, 0
420, 10, 21242, 101500, 116753.4, 113877.3, 142079.8, 156732.5, 175189.5, 188551, 0
430, 10, 20978, 101450, 118632.3, 115195.9, 142204.6, 159543.6, 182801.1, 3122052, 0
440, 10, 21112, 101444, 117471.8, 113662.8, 144003.1, 161208.9, 230472.0, 239988, 0
450, 10, 21269, 101399, 116668.1, 114541.1, 139958.7, 152666.1, 165144.2, 181676, 0
460, 10, 21408, 101365, 114802.1, 112013.8, 136970.7, 150997.5, 177648.0, 321780, 0
470, 10, 20857, 101401, 119166.5, 114294.1, 143679.6, 156623.7, 182845.3, 3108856, 0
480, 10, 20979, 101487, 119408.9, 114372.2, 140881.5, 154212.7, 343627.6, 3130784, 0
490, 10, 21178, 101467, 117246.9, 114632.9, 141735.9, 157326.3, 183619.4, 201539, 0
500, 10, 21464, 101426, 115922.0, 113237.4, 139798.0, 154676.7, 167971.0, 180904, 0
510, 10, 21287, 101377, 116657.6, 112591.2, 141746.2, 154677.5, 181178.2, 3126407, 0
520, 10, 21154, 101411, 117224.2, 114549.6, 139418.9, 157201.9, 176711.5, 362383, 0
530, 10, 21392, 101416, 116270.6, 113575.9, 141442.5, 154755.0, 179152.0, 333197, 0
540, 10, 20895, 101388, 118073.5, 115537.5, 143252.3, 158502.1, 176526.2, 192693, 0
550, 10, 21200, 101433, 117365.8, 114518.2, 142057.1, 158718.8, 186450.0, 191306, 0
560, 10, 20342, 101521, 121797.6, 116200.0, 148929.0, 165565.8, 373664.5, 3125130, 0
570, 10, 20934, 101372, 118984.1, 114035.7, 144666.3, 188388.3, 338266.5, 3115285, 0
580, 10, 21495, 101476, 115590.3, 113360.1, 136223.2, 152657.8, 185375.4, 318691, 0
590, 10, 21864, 101407, 113899.4, 110582.3, 132320.0, 147120.0, 162034.0, 3113454, 0
600, 10, 20279, 101509, 122150.2, 115437.0, 150486.0, 237552.5, 357430.3, 3122400, 0
601, 1, 1921, 101562, 119733.6, 117683.0, 142289.6, 154565.8, 162134.9, 162281, 0
