elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
480, 10, 9381, 101371, 106456.8, 103331.3, 120463.7, 128118.0, 135404.8, 151132, 0
490, 10, 9332, 101329, 107235.0, 104094.3, 122054.4, 129605.0, 135222.3, 138208, 0
500, 10, 9262, 101337, 107803.6, 104303.4, 123593.0, 130284.5, 144934.5, 149555, 0
510, 10, 9270, 101386, 107555.1, 104040.8, 122493.1, 132475.0, 142863.7, 148105, 0
520, 10, 9223, 101335, 108073.5, 104550.2, 123844.5, 132437.8, 141688.9, 153688, 0
530, 10, 9342, 101376, 107114.0, 103956.8, 120530.2, 130279.0, 142664.5, 154009, 0
540, 10, 9374, 101322, 106616.8, 103796.0, 120161.8, 128016.3, 133703.3, 140503, 0
550, 10, 9317, 101335, 107037.7, 104034.9, 121449.1, 129017.3, 136042.7, 140473, 0
560, 10, 9255, 101399, 107917.0, 104777.9, 122872.3, 132977.1, 140697.7, 141057, 0
570, 10, 9209, 101364, 108210.7, 105233.8, 121708.7, 130825.8, 136973.9, 143335, 0
580, 10, 9198, 101318, 108593.2, 105316.8, 125391.0, 133351.0, 142225.2, 147327, 0
590, 10, 9190, 101316, 108637.2, 104155.4, 124862.5, 143637.5, 212452.5, 224592, 0
600, 10, 9282, 101377, 107450.6, 104111.3, 121748.9, 132565.3, 152089.8, 154479, 0
601, 1, 864, 101428, 110584.6, 106375.0, 129121.4, 131917.5, 132534.0, 132512, 0
