elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
490, 10, 43, 4011987, 4012721.4, 4012662.5, 4013731.2, 4013946.3, 4013994.6, 4013922, 60
500, 10, 57, 4010815, 4011861.0, 4012018.8, 4012512.5, 4012702.5, 4012745.3, 4012581, 60
510, 10, 43, 4002420, 4012950.9, 4012791.7, 4014981.2, 4024142.5, 4024239.3, 4024055, 60
520, 10, 40, 4010533, 4012019.8, 4012000.0, 4013333.3, 4013466.7, 4013496.7, 4013376, 60
530, 10, 60, 4011177, 4012501.3, 4012522.7, 4013458.3, 4013675.0, 4013742.5, 4013588, 60
540, 10, 40, 4010906, 4012584.0, 4012750.0, 4013450.0, 4013650.0, 4013740.0, 4013664, 60
550, 10, 60, 4010752, 4012083.2, 4012090.9, 4012900.0, 4013350.0, 4013485.0, 4013335, 60
560, 10, 40, 4010863, 4012445.7, 4012250.0, 4016500.0, 4016700.0, 4016745.0, 4016718, 60
570, 10, 60, 4011331, 4014110.9, 4014291.7, 4015977.3, 4016175.0, 4016242.5, 4016100, 60
580, 10, 40, 4011762, 4012551.5, 4012562.5, 4013500.0, 4013700.0, 4013745.0, 4013641, 60
590, 10, 60, 4010067, 4011844.1, 4011875.0, 4013000.0, 4013675.0, 4013742.5, 4013619, 60
600, 10, 40, 4012719, 4013691.3, 4013691.2, 4014166.7, 4014233.3, 4014248.3, 4014141, 60
601, 1, 17, 4057531, 4058101.4, 4057979.2, 4059037.5, 4059207.5, 4059245.8, 4059135, 30
