elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
340, 10, 19533, 2506, 50504.5, 49044.1, 70335.6, 95302.2, 282058.4, 3111493, 0
350, 10, 19881, 2537, 49625.0, 49336.4, 68039.1, 94023.7, 159389.9, 308234, 0
360, 10, 19747, 3087, 49876.9, 49659.0, 68833.2, 80441.2, 150563.3, 269258, 0
370, 10, 20101, 2693, 49011.4, 48998.7, 67032.3, 87749.2, 153974.8, 235093, 0
380, 10, 19714, 3086, 50158.4, 49457.4, 70188.0, 89215.0, 159571.5, 276035, 0
390, 10, 19471, 3577, 50742.8, 49711.1, 69238.3, 105911.3, 190161.7, 208566, 0
400, 10, 19826, 1768, 49658.4, 49290.6, 71277.2, 87740.7, 149293.5, 200499, 0
410, 10, 19814, 2754, 49676.0, 49745.1, 66968.4, 84843.0, 138296.5, 206368, 0
420, 10, 20183, 2621, 48900.9, 48491.3, 68659.6, 90771.2, 138704.2, 214423, 0
430, 10, 19713, 2016, 49898.4, 49852.3, 69083.5, 84991.9, 153071.8, 260618, 0
440, 10, 19932, 3486, 49701.7, 49611.3, 66765.9, 81434.0, 162008.5, 222389, 0
450, 10, 19802, 1286, 49750.3, 49288.1, 70242.6, 85749.4, 168299.5, 242530, 0
460, 10, 19966, 1471, 49444.8, 49513.3, 68386.8, 83235.0, 154008.5, 196268, 0
470, 10, 19611, 2941, 50071.1, 49353.0, 73602.3, 87902.8, 152347.2, 205135, 0
480, 10, 19614, 4082, 50218.8, 49485.5, 72010.5, 88893.0, 165346.5, 252297, 0
490, 10, 19843, 1447, 49809.2, 49739.9, 68892.8, 84297.5, 160289.2, 212045, 0
500, 10, 19679, 2007, 49988.1, 49791.2, 70523.3, 82033.6, 156580.2, 261248, 0
510, 10, 19229, 3017, 51129.7, 49722.5, 71524.2, 124427.5, 193491.8, 255172, 0
520, 10, 20064, 1976, 49219.1, 49151.7, 66798.3, 83090.0, 279484.0, 302940, 0
530, 10, 19717, 1269, 50185.8, 49918.8, 67735.5, 89800.8, 186320.7, 270865, 0
540, 10, 19570, 2889, 50378.9, 49958.2, 69995.5, 91515.0, 178607.5, 283891, 0
550, 10, 19783, 3187, 49893.0, 48443.6, 71154.4, 103042.5, 291101.4, 314045, 0
560, 10, 19517, 2500, 50612.7, 49651.2, 70018.0, 105402.5, 193620.8, 311403, 0
570, 10, 19923, 2520, 49471.3, 49167.1, 69758.9, 87548.1, 167519.3, 285986, 0
580, 10, 19227, 2207, 51300.4, 50445.6, 71884.0, 89341.2, 192693.3, 298790, 0
590, 10, 20068, 1840, 49139.8, 49016.3, 67355.6, 91957.5, 158994.3, 202153, 0
600, 10, 19789, 3271, 49896.7, 49554.0, 71199.5, 90342.5, 153052.7, 320293, 0
601, 1, 1773, 11428, 51004.8, 50824.4, 74731.9, 81022.5, 145556.8, 197116, 0
