elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
400, 10, 4593, 2892, 21694.7, 13194.9, 57918.7, 229517.5, 395351.8, 556638, 0
410, 10, 4750, 2848, 21030.1, 12459.7, 54312.5, 201625.0, 364562.5, 531188, 0
420, 10, 4716, 3021, 21245.8, 12175.9, 54183.3, 236460.0, 404821.0, 446774, 0
430, 10, 4704, 2809, 21169.2, 13048.6, 54450.0, 212490.0, 366074.0, 470113, 0
440, 10, 4687, 2845, 21262.3, 12523.1, 55956.2, 214282.5, 396828.3, 499612, 0
450, 10, 4741, 2595, 21022.7, 12433.0, 55987.5, 236647.5, 383314.8, 457046, 0
460, 10, 4704, 2867, 21185.8, 13311.1, 53050.0, 199990.0, 382824.0, 500958, 0
470, 10, 4799, 2902, 20916.9, 12483.7, 55506.3, 199250.8, 386550.3, 493989, 0
480, 10, 4756, 2833, 20828.1, 12583.3, 53525.0, 212610.0, 375061.0, 507444, 0
490, 10, 4775, 2796, 21075.8, 12104.7, 53781.3, 222562.5, 448056.3, 519271, 0
500, 10, 4718, 2770, 21099.1, 12193.5, 58512.5, 203205.0, 373320.5, 477622, 0
510, 10, 4833, 2834, 20540.4, 11429.3, 56862.5, 212917.5, 353791.8, 426301, 0
520, 10, 4572, 2819, 22056.5, 13481.2, 58100.0, 239070.0, 410357.0, 487720, 0
530, 10, 4698, 2829, 21218.3, 13257.1, 54512.5, 203005.0, 402075.5, 461129, 0
540, 10, 4825, 2808, 20703.5, 12064.4, 52395.8, 207187.5, 452793.8, 615432, 0
550, 10, 4765, 2976, 20907.7, 12589.8, 53979.2, 204587.5, 369308.7, 461771, 0
560, 10, 4788, 2754, 20879.0, 12039.1, 55550.0, 222780.0, 387803.0, 577182, 0
570, 10, 4749, 2666, 21020.3, 8711.3, 47712.5, 204127.5, 3007062.8, 3022450, 0
580, 10, 4771, 2798, 20917.5, 13047.8, 53620.8, 187286.3, 363307.3, 589392, 0
590, 10, 4898, 2844, 20407.8, 12259.3, 55756.2, 196127.5, 322275.5, 528855, 0
600, 10, 4672, 2901, 21333.2, 12903.2, 56050.0, 207320.0, 434082.0, 546557, 0
601, 1, 447, 2861, 19406.8, 13937.5, 49162.5, 138382.5, 264388.2, 264361, 0
